Date,EURUSD=X,GLD,IEF,^GSPC
2016-02-04,1.1091023683547974,110.56999969482422,87.8359375,1915.449951171875
2016-02-05,1.119996428489685,112.31999969482422,87.94811248779297,1880.050048828125
2016-02-08,1.114504098892212,113.83000183105469,88.6052474975586,1853.43994140625
2016-02-09,1.1189812421798706,113.58000183105469,88.62123107910156,1852.2099609375
2016-02-10,1.1289994716644287,114.45999908447266,88.88567352294922,1851.8599853515625
2016-02-11,1.128095269203186,119.05999755859375,89.29437255859375,1829.0799560546875
2016-02-12,1.1317979097366333,118.36000061035156,88.61326599121094,1864.780029296875
2016-02-16,1.1174057722091675,114.7699966430664,88.34882354736328,1895.5799560546875
2016-02-17,1.1147029399871826,115.4800033569336,88.1324234008789,1926.8199462890625
2016-02-18,1.112297534942627,118.29000091552734,88.54108428955078,1917.8299560546875
2016-02-19,1.1110987663269043,117.58000183105469,88.54108428955078,1917.780029296875
2016-02-22,1.1123965978622437,115.48999786376953,88.45296478271484,1945.5
2016-02-23,1.102803349494934,117.22000122070312,88.62928771972656,1921.27001953125
2016-02-24,1.1027060747146606,117.61000061035156,88.62928771972656,1929.800048828125
2016-02-25,1.1013944149017334,117.91999816894531,88.89371490478516,1951.699951171875
2016-02-26,1.1024993658065796,117.11000061035156,88.4610366821289,1948.050048828125
2016-02-29,1.0923947095870972,118.63999938964844,88.6052474975586,1932.22998046875
2016-03-01,1.0888975858688354,117.7699966430664,87.91270446777344,1978.3499755859375
2016-03-02,1.0875948667526245,118.68000030517578,87.76019287109375,1986.449951171875
2016-03-03,1.086897373199463,120.7300033569336,87.86451721191406,1993.4000244140625
2016-03-04,1.094894528388977,120.54000091552734,87.56761169433594,1999.989990234375
2016-03-07,1.0993964672088623,121.13999938964844,87.3910903930664,2001.760009765625
2016-03-08,1.1016006469726562,120.58000183105469,87.89664459228516,1979.260009765625
2016-03-09,1.1004005670547485,119.58000183105469,87.55155181884766,1989.260009765625
2016-03-10,1.0989010334014893,121.5,87.23859405517578,1989.5699462890625
2016-03-11,1.1178430318832397,119.41000366210938,86.98979949951172,2022.18994140625
2016-03-14,1.1167943477630615,117.87000274658203,87.05403900146484,2019.6400146484375
2016-03-15,1.1101982593536377,117.95999908447266,87.03795623779297,2015.9300537109375
2016-03-16,1.1109012365341187,120.58999633789062,87.49542236328125,2027.219970703125
2016-03-17,1.1218937635421753,120.12999725341797,87.5916976928711,2040.5899658203125
2016-03-18,1.1317979097366333,119.80000305175781,87.74412536621094,2049.580078125
2016-03-21,1.1279042959213257,118.95999908447266,87.49542236328125,2051.60009765625
2016-03-22,1.1235954761505127,119.30999755859375,87.31083679199219,2049.800048828125
2016-03-23,1.122296690940857,116.61000061035156,87.71204376220703,2036.7099609375
2016-03-24,1.118105411529541,116.33000183105469,87.62379455566406,2035.93994140625
2016-03-28,1.1159967184066772,116.5999984741211,87.75222778320312,2037.050048828125
2016-03-29,1.1202723979949951,118.76000213623047,88.34602355957031,2055.010009765625
2016-03-30,1.12920343875885,117.0999984741211,88.22566986083984,2063.949951171875
2016-03-31,1.1334655284881592,117.63999938964844,88.54664611816406,2059.739990234375
2016-04-01,1.1379671096801758,116.93000030517578,88.52095031738281,2072.780029296875
2016-04-04,1.1390039920806885,116.1500015258789,88.62541961669922,2066.1298828125
2016-04-05,1.1389002799987793,117.66000366210938,88.97904205322266,2045.1700439453125
2016-04-06,1.138200283050537,116.94000244140625,88.78620910644531,2066.659912109375
2016-04-07,1.1404979228973389,118.61000061035156,89.24427032470703,2041.9100341796875
2016-04-08,1.1373976469039917,118.43000030517578,89.107666015625,2047.5999755859375
2016-04-11,1.1403028964996338,120.02999877929688,89.091552734375,2041.989990234375
2016-04-12,1.141291856765747,120.05000305175781,88.73796081542969,2061.719970703125
2016-04-13,1.138498306274414,118.7699966430664,88.8022232055664,2082.419921875
2016-04-14,1.1279042959213257,117.11000061035156,88.5932846069336,2082.780029296875
2016-04-15,1.1270017623901367,117.91999816894531,88.85846710205078,2080.72998046875
2016-04-18,1.1299946308135986,117.73999786376953,88.77005004882812,2094.340087890625
2016-04-19,1.1309019327163696,119.58000183105469,88.62541961669922,2100.800048828125
2016-04-20,1.1359634399414062,118.97000122070312,88.17533111572266,2102.39990234375
2016-04-21,1.1305055618286133,119.41999816894531,88.0306396484375,2091.47998046875
2016-04-22,1.12920343875885,117.88999938964844,87.93424224853516,2091.580078125
2016-04-25,1.123406171798706,118.2300033569336,87.8377914428711,2087.7900390625
2016-04-26,1.1269001960754395,118.69999694824219,87.65290832519531,2091.699951171875
2016-04-27,1.1299052238464355,119.04000091552734,88.13518524169922,2095.14990234375
2016-04-28,1.132900595664978,121.29000091552734,88.44054412841797,2075.81005859375
2016-04-29,1.135589361190796,123.6500015258789,88.40841674804688,2065.300048828125
2016-05-02,1.146302580833435,123.23999786376953,88.15164184570312,2081.429931640625
2016-05-03,1.1524986028671265,122.95999908447266,88.6747817993164,2063.3701171875
2016-05-04,1.1504037380218506,122.20999908447266,88.8358154296875,2051.1201171875
2016-05-05,1.1493064165115356,122.06999969482422,89.0772705078125,2050.6298828125
2016-05-06,1.1406019926071167,123.18000030517578,88.86803436279297,2057.139892578125
2016-05-09,1.1387965679168701,120.6500015258789,89.0370101928711,2058.68994140625
2016-05-10,1.1387965679168701,120.9800033569336,89.02095031738281,2084.389892578125
2016-05-11,1.1374363899230957,122.12000274658203,89.15776824951172,2064.4599609375
2016-05-12,1.142700433731079,121.16000366210938,88.91632080078125,2064.110107421875
2016-05-13,1.1376951932907104,121.70999908447266,89.25434112548828,2046.6099853515625
2016-05-16,1.1316953897476196,121.80000305175781,88.93241119384766,2066.659912109375
2016-05-17,1.1316057443618774,122.22000122070312,88.81168365478516,2047.2099609375
2016-05-18,1.1316057443618774,120.0999984741211,88.09530639648438,2047.6300048828125
2016-05-19,1.122296690940857,119.87000274658203,88.18385314941406,2040.0400390625
2016-05-20,1.1205987930297852,119.70999908447266,88.24018859863281,2052.320068359375
2016-05-23,1.1221708059310913,119.37000274658203,88.29653930664062,2048.0400390625
2016-05-24,1.121604323387146,117.30000305175781,88.15164184570312,2076.06005859375
2016-05-25,1.113796591758728,116.9800033569336,88.11140441894531,2090.5400390625
2016-05-26,1.1158970594406128,116.58000183105469,88.38510131835938,2090.10009765625
2016-05-27,1.1192066669464111,115.62000274658203,88.21602630615234,2099.06005859375
2016-05-31,1.1148396730422974,116.05999755859375,88.32063293457031,2096.949951171875
2016-06-01,1.113598108291626,115.94000244140625,88.29080200195312,2099.330078125
2016-06-02,1.1189061403274536,115.66999816894531,88.5649642944336,2105.260009765625
2016-06-03,1.115200161933899,118.87999725341797,89.38712310791016,2099.1298828125
2016-06-06,1.1350995302200317,118.91999816894531,89.15338134765625,2109.409912109375
2016-06-07,1.1364023685455322,118.81999969482422,89.28237915039062,2112.1298828125
2016-06-08,1.1357828378677368,120.58000183105469,89.38712310791016,2119.1201171875
2016-06-09,1.140706181526184,121.25,89.52420043945312,2115.47998046875
2016-06-10,1.1315033435821533,121.73999786376953,89.8385238647461,2096.070068359375
2016-06-13,1.1239995956420898,122.63999938964844,90.01589965820312,2079.06005859375
2016-06-14,1.1291015148162842,122.7699966430664,89.99169158935547,2075.320068359375
2016-06-15,1.1213024854660034,123.68000030517578,90.26577758789062,2071.5
2016-06-16,1.1262656450271606,122.37999725341797,90.36248779296875,2077.989990234375
2016-06-17,1.1252011060714722,123.94999694824219,90.05621337890625,2071.219970703125
2016-06-20,1.13490629196167,123.20999908447266,89.66924285888672,2083.25
2016-06-21,1.1322976350784302,120.83999633789062,89.4677505493164,2088.89990234375
2016-06-22,1.1250618696212769,120.9000015258789,89.64506530761719,2085.449951171875
2016-06-23,1.1328235864639282,120.11000061035156,89.2178726196289,2113.320068359375
2016-06-24,1.1324002742767334,126.0,90.45120239257812,2037.4100341796875
2016-06-27,1.103594422340393,126.68000030517578,91.23307037353516,2000.5400390625
2016-06-28,1.1015034914016724,125.31999969482422,91.21698760986328,2036.0899658203125
2016-06-29,1.1073951721191406,125.83999633789062,90.84617614746094,2070.77001953125
2016-06-30,1.1128050088882446,126.47000122070312,91.04766082763672,2098.860107421875
2016-07-01,1.1106051206588745,128.41000366210938,91.28820037841797,2102.949951171875
2016-07-05,1.1146035194396973,129.47000122070312,91.78866577148438,2088.550048828125
2016-07-06,1.1065007448196411,130.22999572753906,91.80487060546875,2099.72998046875
2016-07-07,1.1099025011062622,129.74000549316406,91.68375396728516,2097.89990234375
2016-07-08,1.1065741777420044,130.52000427246094,91.86134338378906,2129.89990234375
2016-07-11,1.1043988466262817,129.2899932861328,91.37700653076172,2137.159912109375
2016-07-12,1.1058032512664795,127.1500015258789,90.8362045288086,2152.139892578125
2016-07-13,1.1062926054000854,128.32000732421875,91.07025146484375,2152.429931640625
2016-07-14,1.1094961166381836,127.33000183105469,90.69092559814453,2163.75
2016-07-15,1.1106051206588745,126.83999633789062,90.34376525878906,2161.739990234375
2016-07-18,1.1053143739700317,127.04000091552734,90.3196029663086,2166.889892578125
2016-07-19,1.1071866750717163,127.20999908447266,90.56171417236328,2163.780029296875
2016-07-20,1.1013579368591309,125.38999938964844,90.3760757446289,2173.02001953125
2016-07-21,1.1019526720046997,127.30000305175781,90.5779037475586,2165.169921875
2016-07-22,1.1032899618148804,126.3499984741211,90.50520324707031,2175.030029296875
2016-07-25,1.097044587135315,125.47000122070312,90.43252563476562,2168.47998046875
2016-07-26,1.0991184711456299,126.0,90.48907470703125,2169.179931640625
2016-07-27,1.0987803936004639,128.02999877929688,90.87654876708984,2166.580078125
2016-07-28,1.1073460578918457,127.66000366210938,90.92498016357422,2170.06005859375
2016-07-29,1.108438491821289,128.97999572753906,91.27210235595703,2173.60009765625
2016-08-01,1.1168068647384644,129.22000122070312,90.95525360107422,2170.840087890625
2016-08-02,1.1168068647384644,130.27000427246094,90.73693084716797,2157.030029296875
2016-08-03,1.1219062805175781,129.64999389648438,90.78545379638672,2163.7900390625
2016-08-04,1.1151504516601562,129.8699951171875,91.0036849975586,2164.25
2016-08-05,1.1134741306304932,127.55000305175781,90.43787384033203,2182.8701171875
2016-08-08,1.1089547872543335,127.44000244140625,90.38936614990234,2180.889892578125
2016-08-09,1.1083648204803467,127.95999908447266,90.71271514892578,2181.739990234375
2016-08-10,1.111580491065979,128.55999755859375,90.95525360107422,2175.489990234375
2016-08-11,1.1186434030532837,127.66999816894531,90.51874542236328,2185.7900390625
2016-08-12,1.113908290863037,127.4000015258789,90.842041015625,2184.050048828125
2016-08-15,1.1166945695877075,127.83999633789062,90.57530212402344,2190.14990234375
2016-08-16,1.1184055805206299,128.47000122070312,90.42169952392578,2178.14990234375
2016-08-17,1.1275991201400757,128.5,90.5672378540039,2182.219970703125
2016-08-18,1.1298924684524536,129.11000061035156,90.72886657714844,2187.02001953125
2016-08-19,1.1349449157714844,127.97000122070312,90.42169952392578,2183.8701171875
2016-08-22,1.1298158168792725,127.77999877929688,90.6238021850586,2182.639892578125
2016-08-23,1.1319260597229004,127.76000213623047,90.61566925048828,2186.89990234375
2016-08-24,1.1300839185714722,126.33999633789062,90.58338928222656,2175.43994140625
2016-08-25,1.1263798475265503,126.2300033569336,90.43787384033203,2172.469970703125
2016-08-26,1.1290504932403564,126.05000305175781,90.09029388427734,2169.0400390625
2016-08-29,1.1199462413787842,126.30000305175781,90.46212005615234,2180.3798828125
2016-08-30,1.1192818880081177,125.02999877929688,90.45407104492188,2176.1201171875
2016-08-31,1.1153244972229004,124.77999877929688,90.34895324707031,2170.949951171875
2016-09-01,1.116071343421936,125.29000091552734,90.49055480957031,2170.860107421875
2016-09-02,1.1200717687606812,126.56999969482422,90.25586700439453,2179.97998046875
2016-09-06,1.1153244972229004,128.7100067138672,90.67679595947266,2186.47998046875
2016-09-07,1.1253657341003418,128.27000427246094,90.72537994384766,2186.159912109375
2016-09-08,1.1241008043289185,127.58999633789062,90.28013610839844,2181.300048828125
2016-09-09,1.1271415948867798,126.75,89.85111236572266,2127.81005859375
2016-09-12,1.1241133213043213,126.58999633789062,89.9320068359375,2159.0400390625
2016-09-13,1.1243535280227661,125.75,89.60017395019531,2127.02001953125
2016-09-14,1.12186861038208,126.18000030517578,89.80252838134766,2125.77001953125
2016-09-15,1.1247328519821167,125.37000274658203,89.826904296875,2147.260009765625
2016-09-16,1.124593734741211,125.05999755859375,89.92394256591797,2139.159912109375
2016-09-19,1.1158473491668701,125.31999969482422,89.77013397216797,2139.1201171875
2016-09-20,1.118067979812622,125.44000244140625,89.90782165527344,2139.760009765625
2016-09-21,1.1153992414474487,127.2699966430664,90.05349731445312,2163.1201171875
2016-09-22,1.1193194389343262,127.56999969482422,90.32060241699219,2177.179931640625
2016-09-23,1.1210134029388428,127.6500015258789,90.36109161376953,2164.68994140625
2016-09-26,1.123923897743225,127.55000305175781,90.6201400756836,2146.10009765625
2016-09-27,1.124985933303833,126.62000274658203,90.77388763427734,2159.929931640625
2016-09-28,1.121956706047058,126.22000122070312,90.7334213256836,2171.3701171875
2016-09-29,1.1224982738494873,126.06999969482422,90.79010009765625,2151.1298828125
2016-09-30,1.121956706047058,125.63999938964844,90.56344604492188,2168.27001953125
2016-10-03,1.1234692335128784,125.31999969482422,90.35269927978516,2161.199951171875
2016-10-04,1.121038556098938,120.97000122070312,89.93936920166016,2150.489990234375
